id,titulo,isbn,preco
3763,Livro 3763,5710326950758,4164.22
3764,Livro 3764,5669924839240,1685.4
3765,Livro 3765,7075287784378,2218.51
3766,Livro 3766,2129914888862,600.74
3767,Livro 3767,8633035692476,4506.28
3768,Livro 3768,2181445171434,4881.4
3769,Livro 3769,8074673991736,4719.05
3770,Livro 3770,0761524675504,3496.09
3771,Livro 3771,1500973514388,2153.53
3772,Livro 3772,9129064151901,3653.05
3773,Livro 3773,4780765471427,2780.7
3774,Livro 3774,1398117879851,1301.12
3775,Livro 3775,6091670664261,4352.75
3776,Livro 3776,6109281688965,4920.82
3777,Livro 3777,3292111713398,2798.8
3778,Livro 3778,3298205637842,3954.32
3779,Livro 3779,8628122474848,2316.31
3780,Livro 3780,8922728036385,2374.6
3781,Livro 3781,7365231289302,802.61
3782,Livro 3782,1978828361636,2645.78
3783,Livro 3783,1634634374155,1593.83
3784,Livro 3784,6900768928677,1209.45
3785,Livro 3785,8170546488845,3840.21
3786,Livro 3786,8864607166366,1878.78
3787,Livro 3787,0756660923599,1624.83
3788,Livro 3788,7993816282668,3665.08
3789,Livro 3789,3496500048596,683.29
3790,Livro 3790,8958151428614,1553.42
3791,Livro 3791,5524875893324,418.74
3792,Livro 3792,5383017731754,4705.95
3793,Livro 3793,9780151934020,4405.06
3794,Livro 3794,6666435800224,375.12
3795,Livro 3795,7662489932509,2848.47
3796,Livro 3796,1544056684251,873.17
3797,Livro 3797,9522804525868,481.79
3798,Livro 3798,4221272308955,1184.61
3799,Livro 3799,2476199043878,1175.16
3800,Livro 3800,6931027438534,345.77
3801,Livro 3801,8039006210801,4558.1
3802,Livro 3802,9562218710006,2710.13
3803,Livro 3803,2900806242056,1412.92
3804,Livro 3804,7877791250354,283.3
3805,Livro 3805,2320834443326,2748.13
3806,Livro 3806,5049082617361,1612.14
3807,Livro 3807,4624047550299,4784.03
3808,Livro 3808,1749720534994,4282.15
3809,Livro 3809,6534510765445,1015.08
3810,Livro 3810,0858369542161,4345.49
3811,Livro 3811,9179401004168,311.35
3812,Livro 3812,1596415116912,2412.63
3813,Livro 3813,2045187453643,2346.23
3814,Livro 3814,4030559807283,2517.52
3815,Livro 3815,2774204257292,2271.65
3816,Livro 3816,2578797383514,2100.01
3817,Livro 3817,0936891936435,1698.46
3818,Livro 3818,1740412757763,1040.74
3819,Livro 3819,6931042991386,1320.94
3820,Livro 3820,2620936786869,3829.95
3821,Livro 3821,5248020284206,1336.91
3822,Livro 3822,0870047572631,331.12
3823,Livro 3823,6892992677939,2772.65
3824,Livro 3824,6633324364966,4299.44
3825,Livro 3825,7135519771264,4453.23
3826,Livro 3826,4823920839875,3743.05
3827,Livro 3827,3099120848641,2693.3
3828,Livro 3828,8388917536851,2405.07
3829,Livro 3829,6984253660962,291.04
3830,Livro 3830,6076361773856,3342.05
3831,Livro 3831,7998586139473,2844.73
3832,Livro 3832,1932875495651,1867.13
3833,Livro 3833,7475021818425,4041.28
3834,Livro 3834,7272855998621,2170.0
3835,Livro 3835,0309154926926,3539.99
3836,Livro 3836,4136640669459,1641.4
3837,Livro 3837,2337084628102,3366.72
3838,Livro 3838,3414825139521,925.09
3839,Livro 3839,5663631671964,1052.22
3840,Livro 3840,4579419761094,3200.8
3841,Livro 3841,0096659839864,519.86
3842,Livro 3842,2210608743317,2388.63
3843,Livro 3843,1534289653714,2394.14
3844,Livro 3844,0802901874684,2196.37
3845,Livro 3845,7731895699834,1137.97
3846,Livro 3846,5603950023419,2793.56
3847,Livro 3847,8961809067562,4693.48
3848,Livro 3848,1899848148149,1968.58
3849,Livro 3849,8514645115764,1446.26
3850,Livro 3850,1811659226170,2889.77
3851,Livro 3851,7106136305492,1202.72
3852,Livro 3852,8232883895706,4952.68
3853,Livro 3853,0328853805921,3742.09
3854,Livro 3854,8729148732724,1629.36
3855,Livro 3855,8276983328604,3075.44
3856,Livro 3856,5835832661904,1380.81
3857,Livro 3857,6742000409490,3471.3
3858,Livro 3858,1988665961624,1204.75
3859,Livro 3859,1236560016077,3139.94
3860,Livro 3860,0987971009065,1265.27
3861,Livro 3861,8059825109793,2390.56
3862,Livro 3862,6354486920507,2036.22
3863,Livro 3863,1721967075341,3314.01
3864,Livro 3864,6700882187040,911.13
3865,Livro 3865,2379136691968,3080.98
3866,Livro 3866,5028240239415,2747.57
3867,Livro 3867,3462406490949,3346.5
3868,Livro 3868,4811974824095,4705.29
3869,Livro 3869,7414756883832,164.2
3870,Livro 3870,0222670068021,1391.07
3871,Livro 3871,8956899186037,292.69
3872,Livro 3872,8119635614840,3067.33
3873,Livro 3873,4466828411857,1640.11
3874,Livro 3874,5098909677792,2519.74
3875,Livro 3875,3680944051723,2899.23
3876,Livro 3876,7848425402139,190.12
3877,Livro 3877,8136086091018,3917.02
3878,Livro 3878,6294424865498,289.78
3879,Livro 3879,4092087033271,2214.47
3880,Livro 3880,7009338796341,4144.23
3881,Livro 3881,5929844075308,594.66
3882,Livro 3882,9367263664538,1500.87
3883,Livro 3883,2596166900281,4511.29
3884,Livro 3884,5875711181630,3042.91
3885,Livro 3885,0839494897531,787.95
3886,Livro 3886,0371264678330,2027.84
3887,Livro 3887,7928979480907,4331.14
3888,Livro 3888,6031000592813,2695.76
3889,Livro 3889,7674217140145,740.33
3890,Livro 3890,8168179164000,65.79
3891,Livro 3891,0034459831851,640.75
3892,Livro 3892,8586593552468,3791.06
3893,Livro 3893,7499583006740,4626.56
3894,Livro 3894,8088781525386,21.94
3895,Livro 3895,9963007672616,4769.29
3896,Livro 3896,5175641066298,1849.52
3897,Livro 3897,4898922412122,3849.15
3898,Livro 3898,0591704877894,3887.61
3899,Livro 3899,2898137474426,3777.46
3900,Livro 3900,8143383378443,2754.99
3901,Livro 3901,2030960519693,1027.73
3902,Livro 3902,1379713837688,492.7
3903,Livro 3903,1941652109268,4757.14
3904,Livro 3904,0451187325861,3924.18
3905,Livro 3905,7671977422041,4702.37
3906,Livro 3906,5237381343663,2143.76
3907,Livro 3907,0261443400413,2410.56
3908,Livro 3908,4915258451427,3182.22
3909,Livro 3909,0051745954214,3461.06
3910,Livro 3910,9265991222765,4432.44
3911,Livro 3911,7866348426091,2497.24
3912,Livro 3912,6990156872614,1965.04
3913,Livro 3913,5717155253965,2590.14
3914,Livro 3914,0842226825464,1758.39
3915,Livro 3915,2638486436978,746.16
3916,Livro 3916,5508565232873,4612.68
3917,Livro 3917,9002682332324,3474.41
3918,Livro 3918,3077078332496,3988.88
3919,Livro 3919,9226446204246,4340.98
3920,Livro 3920,9399174828573,3731.03
3921,Livro 3921,6109839912840,3152.71
3922,Livro 3922,1574092971762,3475.2
3923,Livro 3923,3248763739571,1501.46
3924,Livro 3924,4363632223821,1115.56
3925,Livro 3925,7112725620957,4646.06
3926,Livro 3926,9915517363487,3234.52
3927,Livro 3927,1186293919512,4256.33
3928,Livro 3928,6868768315519,4842.34
3929,Livro 3929,9360627608252,2822.38
3930,Livro 3930,2223525666581,1165.21
3931,Livro 3931,3830988252316,3485.49
3932,Livro 3932,4458356480703,1046.11
3933,Livro 3933,2734257087865,2009.07
3934,Livro 3934,0734988505127,1997.83
3935,Livro 3935,3523102582141,457.68
3936,Livro 3936,3666105189543,1531.31
3937,Livro 3937,6940125244288,2234.96
3938,Livro 3938,7516759106040,682.74
3939,Livro 3939,6587235835547,2757.4
3940,Livro 3940,6521259070697,584.68
3941,Livro 3941,1324528018653,3982.41
3942,Livro 3942,5466002473865,704.39
3943,Livro 3943,9004378975253,4556.31
3944,Livro 3944,1242277172378,3829.69
3945,Livro 3945,0488953071796,1351.15
3946,Livro 3946,9633647667073,3252.3
3947,Livro 3947,5486319213191,112.2
3948,Livro 3948,3096551287414,406.11
3949,Livro 3949,5961439914786,4595.32
3950,Livro 3950,2552367010642,1029.35
3951,Livro 3951,7283284137336,457.17
3952,Livro 3952,6626785458696,4988.2
3953,Livro 3953,8317447537890,2999.86
3954,Livro 3954,1275088753047,3680.67
3955,Livro 3955,7008742800776,2188.41
3956,Livro 3956,6010983354319,2875.35
3957,Livro 3957,7612351457948,2668.27
3958,Livro 3958,1817523627260,426.63
3959,Livro 3959,7681581699018,1497.98
3960,Livro 3960,1182308053186,2631.85
3961,Livro 3961,3209001110787,2867.06
3962,Livro 3962,3880587961251,3169.66
3963,Livro 3963,4736923631300,1179.32
3964,Livro 3964,5541052022528,2034.75
3965,Livro 3965,7056503311261,685.37
3966,Livro 3966,5891211536726,977.46
3967,Livro 3967,7968988120731,287.19
3968,Livro 3968,2651747608123,4880.42
3969,Livro 3969,7621793159163,2996.61
3970,Livro 3970,1962770471174,160.0
3971,Livro 3971,9415871188511,3495.12
3972,Livro 3972,6611989208415,391.66
3973,Livro 3973,3135105876908,307.3
3974,Livro 3974,4313997886289,93.06
3975,Livro 3975,1117159111343,2220.97
3976,Livro 3976,9390832852162,2962.0
3977,Livro 3977,2831876082225,2183.39
3978,Livro 3978,6831812388146,146.19
3979,Livro 3979,6636853824745,4869.84
3980,Livro 3980,4399245623757,1044.81
3981,Livro 3981,5109694827345,403.35
3982,Livro 3982,7961756156791,1677.87
3983,Livro 3983,0707455986871,295.0
3984,Livro 3984,5381463163382,2095.91
3985,Livro 3985,8764797261813,3461.25
3986,Livro 3986,0331544790971,1411.02
3987,Livro 3987,4159790046254,4192.35
3988,Livro 3988,3470683788525,4650.47
3989,Livro 3989,4086118239989,698.04
3990,Livro 3990,4933475659620,955.3
3991,Livro 3991,8921752583512,1372.13
3992,Livro 3992,3148206537624,1330.1
3993,Livro 3993,5822375295502,1669.04
3994,Livro 3994,8544562018536,2438.29
3995,Livro 3995,2244256150996,4841.53
3996,Livro 3996,6028153133484,4706.13
3997,Livro 3997,6077323029641,350.75
3998,Livro 3998,7221825707724,2929.22
3999,Livro 3999,6661111062297,4702.87
4000,Livro 4000,3206463890813,2063.68
4001,Livro 4001,0921970389882,958.26
4002,Livro 4002,2825873188841,652.7
4003,Livro 4003,0403890496691,4855.66
4004,Livro 4004,4421911747412,2842.73
4005,Livro 4005,4916300980419,3004.59
4006,Livro 4006,6335614030979,682.15
4007,Livro 4007,4446718415833,641.5
4008,Livro 4008,1049235591891,3256.58
4009,Livro 4009,7944035601274,366.07
4010,Livro 4010,4872975251794,133.99
4011,Livro 4011,2669490856789,126.46
4012,Livro 4012,8035475758473,3612.88
4013,Livro 4013,2776581306394,1851.72
4014,Livro 4014,2550231585159,4351.34
4015,Livro 4015,6218133165310,1252.19
4016,Livro 4016,3046558462710,1238.48
4017,Livro 4017,6475172406369,1698.7
4018,Livro 4018,2196754795777,3976.81
4019,Livro 4019,5487287721030,654.71
4020,Livro 4020,7668698124545,553.9
4021,Livro 4021,2374317684629,2673.79
4022,Livro 4022,8907200074159,2109.6
4023,Livro 4023,6813505506272,3405.88
4024,Livro 4024,5871635514419,4942.32
4025,Livro 4025,8842731501612,3564.87
4026,Livro 4026,0050720799100,400.04
4027,Livro 4027,9103220186353,2630.77
4028,Livro 4028,4693010867535,1535.22
4029,Livro 4029,4594323091923,1806.39
4030,Livro 4030,9496180025981,513.84
4031,Livro 4031,4624730181617,4258.5
4032,Livro 4032,9744590040661,731.25
4033,Livro 4033,7126253407214,3043.74
4034,Livro 4034,6349468616597,3329.92
4035,Livro 4035,3635635914305,2380.43
4036,Livro 4036,1793442072713,1809.07
4037,Livro 4037,7050053784962,2074.07
4038,Livro 4038,7034082112449,4543.21
4039,Livro 4039,0191053934674,3300.36
4040,Livro 4040,4575357733726,4108.18
4041,Livro 4041,0942610981905,797.01
4042,Livro 4042,7541516440241,3292.59
4043,Livro 4043,7556767938209,707.87
4044,Livro 4044,0127224102742,4649.95
4045,Livro 4045,7464006538022,2345.38
4046,Livro 4046,0101551879600,4368.26
4047,Livro 4047,1341560931203,1297.83
4048,Livro 4048,7490854377642,4713.48
4049,Livro 4049,6449312120589,4117.12
4050,Livro 4050,1582021963635,187.44
4051,Livro 4051,0196998024156,1257.15
4052,Livro 4052,0599913521829,3581.06
4053,Livro 4053,4295129140374,430.14
4054,Livro 4054,7942890044049,2033.59
4055,Livro 4055,8359871430305,2769.21
4056,Livro 4056,9995803112168,1580.61
4057,Livro 4057,1590380665696,1552.89
4058,Livro 4058,3168929046658,2951.65
4059,Livro 4059,3028447643169,4612.19
4060,Livro 4060,3384739338539,2220.45
4061,Livro 4061,1846284435069,181.45
4062,Livro 4062,4802586392080,720.2
4063,Livro 4063,2231364415518,107.4
4064,Livro 4064,4146836545904,965.85
4065,Livro 4065,2422619286874,3506.91
4066,Livro 4066,4443226599014,1362.56
4067,Livro 4067,2259321095663,1605.22
4068,Livro 4068,1938625643159,4993.44
4069,Livro 4069,3919381448304,1059.27
4070,Livro 4070,3928770027521,74.09
4071,Livro 4071,3860731714127,2247.4
4072,Livro 4072,1926796064692,4565.78
4073,Livro 4073,6786526491647,859.83
4074,Livro 4074,6042446898818,928.84
4075,Livro 4075,0200394387017,3236.92
4076,Livro 4076,8143301551190,4000.84
4077,Livro 4077,3474301640560,4630.14
4078,Livro 4078,5767179415451,1652.27
4079,Livro 4079,2608168529421,3001.88
4080,Livro 4080,0379009621012,4746.56
4081,Livro 4081,9548681379485,3180.27
4082,Livro 4082,4369582968795,2036.62
4083,Livro 4083,8537900004376,1486.87
4084,Livro 4084,0886296442434,167.58
4085,Livro 4085,5951818040293,374.9
4086,Livro 4086,0858750987036,4100.41
4087,Livro 4087,8789015176379,2404.42
4088,Livro 4088,0383698570264,3637.43
4089,Livro 4089,6902156574529,1168.14
4090,Livro 4090,5302085802940,189.94
4091,Livro 4091,3780423804549,940.29
4092,Livro 4092,9513065786092,2999.84
4093,Livro 4093,4461161452178,614.74
4094,Livro 4094,4578559559957,1651.81
4095,Livro 4095,0695695872218,3011.49
4096,Livro 4096,7899119646930,1757.67
4097,Livro 4097,9773582675884,3597.96
4098,Livro 4098,3349269840563,3056.11
4099,Livro 4099,7565427298836,4552.14
4100,Livro 4100,7653869913271,2048.33
4101,Livro 4101,1215951194905,567.49
4102,Livro 4102,0527154304265,1567.98
4103,Livro 4103,5996048133004,2308.71
4104,Livro 4104,3582075000729,448.34
4105,Livro 4105,6246645358124,1806.79
4106,Livro 4106,8360328620132,4356.51
4107,Livro 4107,5472622087040,4975.03
4108,Livro 4108,6657362562376,3164.3
4109,Livro 4109,8524247616380,1969.46
4110,Livro 4110,4363500855090,2310.1
4111,Livro 4111,7203978628756,3800.53
4112,Livro 4112,1048369339675,4776.87
4113,Livro 4113,4479380533140,80.89
4114,Livro 4114,2885936128792,508.1
4115,Livro 4115,5071841719162,3629.58
4116,Livro 4116,0624477221414,3580.99
4117,Livro 4117,6675371274764,2015.31
4118,Livro 4118,3632133454225,4544.17
4119,Livro 4119,0053179540859,2106.08
4120,Livro 4120,6884774297575,3096.81
4121,Livro 4121,2423656571522,2276.9
4122,Livro 4122,3751467872109,1543.8
4123,Livro 4123,1314901244516,3300.7
4124,Livro 4124,3794582550292,1532.51
4125,Livro 4125,4186463402048,474.37
4126,Livro 4126,8569678107988,687.53
4127,Livro 4127,9978648387705,4629.5
4128,Livro 4128,8705089535191,641.3
4129,Livro 4129,4841784435770,4322.07
4130,Livro 4130,3957052746751,1656.16
4131,Livro 4131,3247289491915,3283.66
4132,Livro 4132,5496849164502,4105.91
4133,Livro 4133,1263170439608,4470.74
4134,Livro 4134,0102653146533,4349.85
4135,Livro 4135,7717615523069,3964.67
4136,Livro 4136,3798257232148,701.76
4137,Livro 4137,9804809345018,899.31
4138,Livro 4138,5614498714461,358.83
4139,Livro 4139,3898169343630,4232.29
4140,Livro 4140,7028116492547,4606.59
4141,Livro 4141,1481729249696,4811.99
4142,Livro 4142,0147584666028,3768.99
4143,Livro 4143,3570597825953,1822.08
4144,Livro 4144,6992843883082,151.85
4145,Livro 4145,8874403376901,2941.4
4146,Livro 4146,3162640414596,1879.72
4147,Livro 4147,7806009195475,4659.56
4148,Livro 4148,0515756210450,2043.88
4149,Livro 4149,9104552332609,1486.41
4150,Livro 4150,2914186604795,3396.91
4151,Livro 4151,7520022420035,71.1
4152,Livro 4152,1160542190355,502.57
4153,Livro 4153,7210055303306,4211.17
4154,Livro 4154,4443482679238,3274.64
4155,Livro 4155,2615770046151,760.28
4156,Livro 4156,1007391699009,1020.09
4157,Livro 4157,8479544341529,1666.9
4158,Livro 4158,5707314419707,823.85
4159,Livro 4159,5018332768169,4235.76
4160,Livro 4160,3655637833442,2252.57
4161,Livro 4161,3542053586321,3679.88
4162,Livro 4162,9260434167268,2794.87
4163,Livro 4163,1497164357129,3254.47
4164,Livro 4164,2126845252249,2367.95
4165,Livro 4165,9385647177876,2065.72
4166,Livro 4166,0536266384816,3719.28
4167,Livro 4167,4679710877181,626.22
4168,Livro 4168,9079036412983,1401.68
4169,Livro 4169,0967029865726,4417.58
4170,Livro 4170,1681430233439,4128.41
4171,Livro 4171,1003007710424,4964.62
4172,Livro 4172,7346319620198,2299.75
4173,Livro 4173,6192854891817,4104.45
4174,Livro 4174,4650219077256,1677.82
4175,Livro 4175,0548156172163,2566.51
4176,Livro 4176,4593682816803,1787.41
4177,Livro 4177,6687042833943,2340.8
4178,Livro 4178,0937750293879,541.29
4179,Livro 4179,2009604668059,4277.82
4180,Livro 4180,7469478614985,3991.01
4181,Livro 4181,3389457187807,4233.9
4182,Livro 4182,8689116736024,4462.17
4183,Livro 4183,7169346261966,78.08
4184,Livro 4184,2487472575871,1873.3
4185,Livro 4185,0702228059600,788.87
4186,Livro 4186,7010199672432,4171.55
4187,Livro 4187,5774986667524,1594.54
4188,Livro 4188,6113956056283,4772.35
4189,Livro 4189,3049030791869,477.47
4190,Livro 4190,0898416263520,822.56
4191,Livro 4191,0318468335125,626.98
4192,Livro 4192,0173509138652,3293.73
4193,Livro 4193,6365445569109,1067.99
4194,Livro 4194,0247273993927,3632.35
4195,Livro 4195,0802907329509,4886.45
4196,Livro 4196,0968194347712,853.81
4197,Livro 4197,9610013431755,1533.86
4198,Livro 4198,8253109966356,2666.62
4199,Livro 4199,4678837546556,4214.19
4200,Livro 4200,8909753407555,2941.31
4201,Livro 4201,8826660891553,3654.14
4202,Livro 4202,6791049143858,2793.7
4203,Livro 4203,9094232850269,3913.85
4204,Livro 4204,4028421047063,3930.64
4205,Livro 4205,8617017835178,4971.86
4206,Livro 4206,8700353232914,4787.4
4207,Livro 4207,2473139704650,2435.35
4208,Livro 4208,5369755180350,2565.78
4209,Livro 4209,0123194171103,1481.9
4210,Livro 4210,7597586659526,4604.23
4211,Livro 4211,1573915529919,1210.82
4212,Livro 4212,3893290734509,199.01
4213,Livro 4213,7258625841438,1671.11
4214,Livro 4214,3303509227527,3699.77
4215,Livro 4215,2105768751278,2316.03
4216,Livro 4216,0660248701824,3480.91
4217,Livro 4217,3849480971501,4341.79
4218,Livro 4218,9178978779744,3212.82
4219,Livro 4219,6651400589811,340.0
4220,Livro 4220,2331208105307,4394.67
4221,Livro 4221,0400022790036,2850.46
4222,Livro 4222,2161042096910,1320.21
4223,Livro 4223,6845922671602,4638.78
4224,Livro 4224,1383414823777,2961.1
4225,Livro 4225,1122028450049,4967.24
4226,Livro 4226,5001362107723,3385.7
4227,Livro 4227,7969768760441,147.24
4228,Livro 4228,5353581441427,2345.55
4229,Livro 4229,1439799533142,154.32
4230,Livro 4230,3658994969014,2060.09
4231,Livro 4231,1507014644295,926.69
4232,Livro 4232,8783182300221,1869.57
4233,Livro 4233,0504652650336,625.9
4234,Livro 4234,8435080901706,4360.19
4235,Livro 4235,7596840977987,4553.27
4236,Livro 4236,6285095308582,1659.73
4237,Livro 4237,1033613936385,4468.22
4238,Livro 4238,5419492759530,652.84
4239,Livro 4239,7391830875719,3948.54
4240,Livro 4240,2890508990221,3839.41
4241,Livro 4241,7835224836892,3488.93
4242,Livro 4242,6045288404516,1488.3
4243,Livro 4243,5906149069208,1851.83
4244,Livro 4244,7522783109392,4935.56
4245,Livro 4245,9017054327403,4519.31
4246,Livro 4246,8194177542786,3909.25
4247,Livro 4247,7420045493218,1096.51
4248,Livro 4248,5823349916594,3468.21
4249,Livro 4249,7016206781442,4846.57
4250,Livro 4250,7035839254500,276.82
4251,Livro 4251,2284692535612,3053.04
4252,Livro 4252,9222276997857,1111.75
4253,Livro 4253,0529755851832,1095.98
4254,Livro 4254,6827295713436,722.73
4255,Livro 4255,4628163703587,3691.08
4256,Livro 4256,2968150424763,3856.43
4257,Livro 4257,2739933778684,3022.49
4258,Livro 4258,8884052153751,1997.63
4259,Livro 4259,8136988686129,2293.17
4260,Livro 4260,1731660926156,4014.94
4261,Livro 4261,0944233596014,1841.95
4262,Livro 4262,7588457381619,2322.45
4263,Livro 4263,8884899213234,3219.97
4264,Livro 4264,9893194758837,3263.29
4265,Livro 4265,9399949091463,1677.46
4266,Livro 4266,6842835918733,4338.04
4267,Livro 4267,6926762096740,2174.92
4268,Livro 4268,0394625401454,4067.02
4269,Livro 4269,4923438938310,293.33
4270,Livro 4270,1689453792446,4837.05
4271,Livro 4271,5374430688103,4686.45
4272,Livro 4272,2184580792144,1549.39
4273,Livro 4273,3684527049419,2266.52
4274,Livro 4274,3344389992472,999.4
4275,Livro 4275,4707008275567,826.68
4276,Livro 4276,5832801698001,2697.22
4277,Livro 4277,9994160194750,874.13
4278,Livro 4278,5669401796178,3744.92
4279,Livro 4279,5992157171957,597.64
4280,Livro 4280,7738860950200,3910.95
4281,Livro 4281,1159701678462,4802.95
4282,Livro 4282,5980398144288,2010.67
4283,Livro 4283,3195722808196,2189.06
4284,Livro 4284,9674630434364,2450.43
4285,Livro 4285,3644987579245,2686.43
4286,Livro 4286,6824705652981,4318.95
4287,Livro 4287,1673779159209,226.2
4288,Livro 4288,8536251878960,2376.21
4289,Livro 4289,2832380687841,1020.17
4290,Livro 4290,5296128423019,4865.48
4291,Livro 4291,1454026631340,4148.12
4292,Livro 4292,8777713568489,4944.74
4293,Livro 4293,4319884391420,2014.85
4294,Livro 4294,8114898793891,4212.18
4295,Livro 4295,6719349261121,46.02
4296,Livro 4296,6605203037872,4613.89
4297,Livro 4297,6889882949635,3358.77
4298,Livro 4298,5554188708791,1302.18
4299,Livro 4299,8338697368613,4979.02
4300,Livro 4300,3596981093322,917.25
4301,Livro 4301,0121463950928,4424.64
4302,Livro 4302,3210353489637,617.5
4303,Livro 4303,5383591745427,3729.67
4304,Livro 4304,1762692447385,2724.48
4305,Livro 4305,2899574334297,59.14
4306,Livro 4306,9203348464364,4565.42
4307,Livro 4307,4843724363308,1542.93
4308,Livro 4308,4607574798111,964.88
4309,Livro 4309,7897814588043,2249.31
4310,Livro 4310,1333684901904,2643.42
4311,Livro 4311,0017521910173,3585.92
4312,Livro 4312,2852075834391,3276.63
4313,Livro 4313,2616869254077,2825.22
4314,Livro 4314,7042309248613,1902.1
4315,Livro 4315,9861154274192,930.37
4316,Livro 4316,9181504893301,3789.69
4317,Livro 4317,4762300430162,4773.41
4318,Livro 4318,6887201404862,4868.23
4319,Livro 4319,2748580577269,4116.17
4320,Livro 4320,5578263896202,4923.42
4321,Livro 4321,0570598382317,407.13
4322,Livro 4322,2004415465394,1456.6
4323,Livro 4323,4077326106442,1500.9
4324,Livro 4324,6047466198145,4416.87
4325,Livro 4325,7240939570568,4256.79
4326,Livro 4326,6783327161445,3523.91
4327,Livro 4327,2850680893854,4269.74
4328,Livro 4328,1977648671200,1282.5
4329,Livro 4329,6909879929923,70.61
4330,Livro 4330,8924665403654,2739.09
4331,Livro 4331,8015766874115,3554.31
4332,Livro 4332,6197541834284,1640.92
4333,Livro 4333,2235548649803,3318.11
4334,Livro 4334,5538107990517,3811.82
4335,Livro 4335,6760245330249,2036.7
4336,Livro 4336,4612529334720,1290.68
4337,Livro 4337,7428329399428,1968.58
4338,Livro 4338,7573620577622,2036.4
4339,Livro 4339,7860667768490,1218.65
4340,Livro 4340,4604773358968,4624.76
4341,Livro 4341,0603953587858,2358.79
4342,Livro 4342,6105965707729,3533.14
4343,Livro 4343,7691841639232,4159.48
4344,Livro 4344,0700811135799,4984.52
4345,Livro 4345,8563480564484,4892.71
4346,Livro 4346,3292015040396,3895.03
4347,Livro 4347,7505533223015,558.45
4348,Livro 4348,6819733016721,1651.95
4349,Livro 4349,7748951088819,3334.72
4350,Livro 4350,3285153483427,3071.29
4351,Livro 4351,1569042337344,3758.61
4352,Livro 4352,7845251878564,2738.97
4353,Livro 4353,5983862740144,4563.41
4354,Livro 4354,1466242296988,4730.88
4355,Livro 4355,5821845825188,377.66
4356,Livro 4356,2627015417687,893.17
4357,Livro 4357,0851014104456,908.93
4358,Livro 4358,2178802442301,2113.57
4359,Livro 4359,8404474005411,3620.48
4360,Livro 4360,8895677525353,166.92
4361,Livro 4361,6858369284187,3647.85
4362,Livro 4362,9284090031344,3447.84
4363,Livro 4363,0089348525649,4664.32
4364,Livro 4364,6855180444926,4894.23
4365,Livro 4365,2666838411965,4721.11
4366,Livro 4366,6997441850990,4094.83
4367,Livro 4367,7981738776582,3078.55
4368,Livro 4368,1501312941791,2032.76
4369,Livro 4369,0111551691934,128.97
4370,Livro 4370,8858402665884,3314.58
4371,Livro 4371,3985321688034,4071.01
4372,Livro 4372,3522940994349,4752.13
4373,Livro 4373,1274148678235,2993.59
4374,Livro 4374,5824381659662,903.13
4375,Livro 4375,9327244389511,940.68
4376,Livro 4376,6639933816922,4539.53
4377,Livro 4377,1473489630496,3918.45
4378,Livro 4378,3150120081608,4436.1
4379,Livro 4379,3635748612152,1099.71
4380,Livro 4380,1722979360355,2010.25
4381,Livro 4381,3415790882281,60.88
4382,Livro 4382,0324073679742,1289.66
4383,Livro 4383,8283241156679,3186.64
4384,Livro 4384,7407234049932,1190.64
4385,Livro 4385,5886773963837,2631.81
4386,Livro 4386,2037090373776,3745.49
4387,Livro 4387,8576578028442,4208.77
4388,Livro 4388,4513957973536,1775.83
4389,Livro 4389,0944121335594,2956.71
4390,Livro 4390,0738825450182,4343.44
4391,Livro 4391,8181821646046,14.43
4392,Livro 4392,2740762525168,4523.78
4393,Livro 4393,0162366973783,818.45
4394,Livro 4394,7277128487737,1937.22
4395,Livro 4395,3768263608680,2171.36
4396,Livro 4396,1229631633396,183.17
4397,Livro 4397,4154843942790,3755.77
4398,Livro 4398,2989327331502,976.62
4399,Livro 4399,4472270439030,454.46
4400,Livro 4400,4268925183456,3433.06
4401,Livro 4401,8338742972098,4159.4
4402,Livro 4402,0338018725288,2915.91
4403,Livro 4403,8869898177490,2178.09
4404,Livro 4404,5612019769680,940.54
4405,Livro 4405,7096633941581,703.38
4406,Livro 4406,3366649665635,2061.47
4407,Livro 4407,8647456645556,2707.56
4408,Livro 4408,6736391435531,380.95
4409,Livro 4409,0039554679187,2482.63
4410,Livro 4410,8698310863875,629.23
4411,Livro 4411,5915807668277,13.67
4412,Livro 4412,5398836301032,3108.52
4413,Livro 4413,4148593812758,1877.53
4414,Livro 4414,8619404556231,4863.44
4415,Livro 4415,1134590733512,2934.24
4416,Livro 4416,3111936426231,4691.53
4417,Livro 4417,2213274718817,1580.42
4418,Livro 4418,0212410242325,764.19
4419,Livro 4419,8121727571469,914.3
4420,Livro 4420,8528619446195,776.14
4421,Livro 4421,9457665885905,3911.88
4422,Livro 4422,3875895219231,1379.36
4423,Livro 4423,3746163227353,3812.47
4424,Livro 4424,6342075875747,4000.56
4425,Livro 4425,8763879796377,739.82
4426,Livro 4426,4335906960018,4474.86
4427,Livro 4427,4195561641773,660.78
4428,Livro 4428,9109593324978,608.67
4429,Livro 4429,8700458049107,4075.67
4430,Livro 4430,9289259042345,916.06
4431,Livro 4431,1975830545916,1527.97
4432,Livro 4432,4450832178541,322.55
4433,Livro 4433,0549916582120,2449.5
4434,Livro 4434,3250833710736,841.3
4435,Livro 4435,0953063483504,2220.11
