id,titulo,isbn,preco
2214,Livro 2214,7596140892256,254.96
2215,Livro 2215,8079803195322,248.42
2216,Livro 2216,4832006122,183.84
2217,Livro 2217,thbXFhpRFRqxx,142.5
2218,Livro 2218,,278.12
2219,Livro 2219,MVRZrTwSvrpnF,148.7
2220,Livro 2220,7284430064665,248.91
2221,Livro 2221,0907104488427,153.9
2222,Livro 2222,1759099602906,81.9
2223,Livro 2223,7837503852302,25.34
2224,Livro 2224,211269417220419,277.7
2225,Livro 2225,1513473159913,117.13
2226,Livro 2226,4671963771101,32.88
2227,Livro 2227,5623233825595,120.28
2228,Livro 2228,0595809843330,104.08
2229,Livro 2229,3313163243531,220.1
2230,Livro 2230,5009801778942,106.59
2231,Livro 2231,278021984590582,88.92
2232,Livro 2232,3222496367582,208.47
2233,Livro 2233,4710647664968,149.01
2234,Livro 2234,5132742644757,171.87
2235,Livro 2235,,284.79
2236,Livro 2236,1508605236033,52.71
2237,Livro 2237,324003176981384,206.09
2238,Livro 2238,,222.78
2239,Livro 2239,0042443627858,160.91
2240,Livro 2240,wdxMQrcvLNPJK,175.76
2241,Livro 2241,8012195420928,238.26
2242,Livro 2242,47616621624,53.09
2243,Livro 2243,4621017581720,193.85
2244,Livro 2244,799718538016,163.99
2245,Livro 2245,4941969196878,23.3
2246,Livro 2246,0433024821862,116.94
2247,Livro 2247,5984574833515,251.82
2248,Livro 2248,2772440618600,199.5
2249,Livro 2249,6146686337836,132.5
2250,Livro 2250,,32.54
2251,Livro 2251,314894848034049,130.68
2252,Livro 2252,2406364531799,58.54
2253,Livro 2253,589508582296838,183.41
2254,Livro 2254,4645033299944,201.76
2255,Livro 2255,5759690072,24.43
2256,Livro 2256,0306529170191,60.09
2257,Livro 2257,,162.55
2258,Livro 2258,1021435890779,71.58
2259,Livro 2259,6269731616070,171.69
2260,Livro 2260,,38.5
2261,Livro 2261,FXdKkvkeKrcVT,86.36
2262,Livro 2262,5038668894356,109.92
2263,Livro 2263,9381377207656,49.17
2264,Livro 2264,3576320581483,53.24
2265,Livro 2265,5619769848524,200.26
2266,Livro 2266,8222145871265,253.48
2267,Livro 2267,9450709498585,199.14
2268,Livro 2268,3085774470256,119.13
2269,Livro 2269,3070437480971,145.97
2270,Livro 2270,7903925615544,141.51
2271,Livro 2271,1827402081469,74.86
2272,Livro 2272,6503910568903,35.88
2273,Livro 2273,34303486633,171.89
2274,Livro 2274,8842629455174,182.55
2275,Livro 2275,,107.56
2276,Livro 2276,,162.46
2277,Livro 2277,6875156287250,272.39
2278,Livro 2278,8644713387810,193.72
2279,Livro 2279,,157.05
2280,Livro 2280,4403179487446,162.01
2281,Livro 2281,2627749879580,19.97
2282,Livro 2282,dGQPTfYugFaOQ,104.14
2283,Livro 2283,1446496278925,64.77
2284,Livro 2284,2363327945701,239.28
2285,Livro 2285,5590317477142,244.01
2286,Livro 2286,,108.16
2287,Livro 2287,910527899853318,213.71
2288,Livro 2288,,11.3
2289,Livro 2289,1624744776078,32.18
2290,Livro 2290,3759696934735,164.65
2291,Livro 2291,fBUKUKkYYeiZF,118.13
2292,Livro 2292,2920620204062,253.5
2293,Livro 2293,1845099251205,239.34
2294,Livro 2294,3546269820067,173.73
2295,Livro 2295,6170856248051,19.71
2296,Livro 2296,4235987617712,82.25
2297,Livro 2297,1745134868069,82.35
2298,Livro 2298,0714682546631,139.74
2299,Livro 2299,8354598285101,121.33
2300,Livro 2300,1181274821148,218.38
2301,Livro 2301,5811246285141,142.48
2302,Livro 2302,2090224680024,268.55
2303,Livro 2303,6685432504514,193.61
2304,Livro 2304,,56.65
2305,Livro 2305,XOnvaPqABMEfd,188.08
2306,Livro 2306,TDtiKZbRhsQHW,173.86
2307,Livro 2307,0447468267909,14.55
2308,Livro 2308,0932212885103,198.58
2309,Livro 2309,7076006027322,67.8
2310,Livro 2310,783141988723,199.26
2311,Livro 2311,3665810774781,221.04
2312,Livro 2312,0887153728116,158.82
2313,Livro 2313,,110.34
2314,Livro 2314,,193.09
2315,Livro 2315,7371756957412,109.57
2316,Livro 2316,407133790003077,128.24
2317,Livro 2317,5167924184146,277.68
2318,Livro 2318,wBAtSHHPAxgQr,206.45
2319,Livro 2319,800489085654590,14.75
2320,Livro 2320,3313372660974,188.34
2321,Livro 2321,0756060524874,220.72
2322,Livro 2322,9865838345479,200.19
2323,Livro 2323,1950835490517,254.17
2324,Livro 2324,,12.84
2325,Livro 2325,275606785660756,182.26
2326,Livro 2326,,23.82
2327,Livro 2327,9240812783221,20.07
2328,Livro 2328,1511091446331,238.02
2329,Livro 2329,0451940955874,145.8
2330,Livro 2330,0090167381417,148.11
2331,Livro 2331,,189.6
2332,Livro 2332,4567982893960,64.27
2333,Livro 2333,2550564682341,95.14
2334,Livro 2334,121308614715372,40.24
2335,Livro 2335,81054167124,289.82
2336,Livro 2336,0120154140826,154.78
2337,Livro 2337,5231595202473,203.97
2338,Livro 2338,2777164120797,15.92
2339,Livro 2339,0101772835243,35.37
2340,Livro 2340,6677634198600,180.02
2341,Livro 2341,9192859041786,111.29
2342,Livro 2342,258050632985104,229.33
2343,Livro 2343,1879022962209,136.97
2344,Livro 2344,inNMRoYamWcWp,46.48
2345,Livro 2345,,266.5
2346,Livro 2346,9195278703172,239.95
2347,Livro 2347,6578419666346,71.14
2348,Livro 2348,1741619446962,194.78
2349,Livro 2349,4690717088171,258.92
2350,Livro 2350,5817125995793,115.6
2351,Livro 2351,5685978814770,25.12
2352,Livro 2352,wumlFBAyQoGZA,121.89
2353,Livro 2353,,74.62
2354,Livro 2354,9546863182376,184.48
2355,Livro 2355,1232603926045,206.05
2356,Livro 2356,3441743038,247.45
2357,Livro 2357,,95.34
2358,Livro 2358,LQSPiwIWESoBt,106.98
2359,Livro 2359,pzJtYMNkREoFh,261.13
2360,Livro 2360,7202853546332,285.85
2361,Livro 2361,,238.28
2362,Livro 2362,4542245471324,229.77
2363,Livro 2363,9490386026747,207.82
2364,Livro 2364,8949271110596,265.14
2365,Livro 2365,vokzDyCuenwdX,169.79
2366,Livro 2366,460812354770909,191.05
2367,Livro 2367,36084430630,233.87
2368,Livro 2368,9618067288371,278.02
2369,Livro 2369,,12.24
2370,Livro 2370,0504825675772,89.54
2371,Livro 2371,8200879822225,197.83
2372,Livro 2372,5020291572,195.5
2373,Livro 2373,,159.42
2374,Livro 2374,8589124609275,140.15
2375,Livro 2375,3438176265807,106.36
2376,Livro 2376,5119021833541,206.1
2377,Livro 2377,6321171649906,194.41
2378,Livro 2378,2541481052796,155.63
2379,Livro 2379,0695213162407,149.86
2380,Livro 2380,9367609098202,91.41
2381,Livro 2381,9612963598688,36.87
2382,Livro 2382,5278308550,100.71
2383,Livro 2383,6837853340545,20.57
2384,Livro 2384,,140.93
2385,Livro 2385,7234583795695,146.64
2386,Livro 2386,9554026181414,208.45
2387,Livro 2387,224239145662,50.31
2388,Livro 2388,6963283024527,251.19
2389,Livro 2389,,197.63
2390,Livro 2390,3196300934008,102.23
2391,Livro 2391,875310920148193,97.94
2392,Livro 2392,4805711312789,142.42
2393,Livro 2393,iFeumHtCHboEO,299.71
2394,Livro 2394,9378283913997,230.83
2395,Livro 2395,1500021253930,165.76
2396,Livro 2396,0619449597254,23.05
2397,Livro 2397,8940599778459,199.79
2398,Livro 2398,8479944986831,29.25
2399,Livro 2399,558155564596541,202.17
2400,Livro 2400,1651149783462,161.88
2401,Livro 2401,1759664313772,135.64
2402,Livro 2402,,147.22
2403,Livro 2403,1336265746889,183.94
2404,Livro 2404,831112305677700,125.85
2405,Livro 2405,2377053831130,131.04
2406,Livro 2406,8745157743063,140.44
2407,Livro 2407,3020573845295,255.1
2408,Livro 2408,2824105253345,61.04
2409,Livro 2409,229482225669,20.02
2410,Livro 2410,6500666806224,272.04
2411,Livro 2411,0524205407472,200.89
2412,Livro 2412,9313605968388,63.29
2413,Livro 2413,5290131820831,80.59
2414,Livro 2414,746717095358042,296.34
2415,Livro 2415,0407260349221,278.5
2416,Livro 2416,92237978118,265.39
2417,Livro 2417,1190557265205,270.92
2418,Livro 2418,5611116128688,16.04
2419,Livro 2419,663692855702298,99.74
2420,Livro 2420,3366042985793,158.2
2421,Livro 2421,9012651551333,155.67
2422,Livro 2422,3643475672767,209.82
2423,Livro 2423,2095133876539,149.3
2424,Livro 2424,,182.51
2425,Livro 2425,9285031377997,131.64
2426,Livro 2426,3534381938066,78.07
2427,Livro 2427,5188855638744,289.01
2428,Livro 2428,9985775137952,143.64
2429,Livro 2429,3842025429659,61.11
2430,Livro 2430,0388527033593,20.01
2431,Livro 2431,tkVNLBmfTGFxc,187.06
2432,Livro 2432,2903737254523,129.17
2433,Livro 2433,1129081091198,29.85
2434,Livro 2434,6667589116295,157.13
2435,Livro 2435,702463640152954,202.83
2436,Livro 2436,7300985192125,110.45
2437,Livro 2437,,29.96
2438,Livro 2438,7233630036812,130.79
2439,Livro 2439,4882885920171,154.89
2440,Livro 2440,49828392111,82.98
2441,Livro 2441,,28.67
2442,Livro 2442,9609040776821,80.9
2443,Livro 2443,415924326297823,17.35
2444,Livro 2444,,137.1
2445,Livro 2445,1574711465249,184.4
2446,Livro 2446,0027746440141,43.62
2447,Livro 2447,0826185804728,137.93
2448,Livro 2448,2908794165598,288.97
2449,Livro 2449,4160678273387,38.79
2450,Livro 2450,MHgvJDTJWmmeh,179.47
2451,Livro 2451,6228690350012,297.18
2452,Livro 2452,3278363386112,180.06
2453,Livro 2453,4293724323183,57.67
2454,Livro 2454,7972932880474,86.37
2455,Livro 2455,KeXhadYAsdTon,299.13
2456,Livro 2456,1186215259673,170.72
2457,Livro 2457,85977340191,99.75
2458,Livro 2458,1896535180723,165.62
2459,Livro 2459,4825114099203,229.45
2460,Livro 2460,1744041566172,119.41
2461,Livro 2461,0431292007040,104.16
2462,Livro 2462,MPTOYwhcAkFAY,259.98
2463,Livro 2463,7973347245664,42.73
2464,Livro 2464,9943629881496,208.87
2465,Livro 2465,7501902992839,261.17
2466,Livro 2466,61358000633,92.89
2467,Livro 2467,658571458470134,220.81
2468,Livro 2468,8358113190784,288.58
2469,Livro 2469,0016779509427,54.16
2470,Livro 2470,,226.54
2471,Livro 2471,4599147663899,226.01
2472,Livro 2472,MITmyyzMTutkj,142.1
2473,Livro 2473,OyUcgAEkhyzIg,164.81
2474,Livro 2474,164567718437703,254.41
2475,Livro 2475,3742320679830,126.11
2476,Livro 2476,,153.31
2477,Livro 2477,6325345399228,204.07
2478,Livro 2478,6534921602578,35.89
2479,Livro 2479,2105624941179,171.55
2480,Livro 2480,,164.88
2481,Livro 2481,234868058127135,253.45
2482,Livro 2482,6384868680336,19.95
2483,Livro 2483,,117.81
2484,Livro 2484,7822015800414,96.42
2485,Livro 2485,1987237328002,184.33
2486,Livro 2486,7471037287180,231.66
2487,Livro 2487,3740597067666,149.8
2488,Livro 2488,8316723759494,157.16
2489,Livro 2489,nPHSQcimDJlSQ,87.76
2490,Livro 2490,,250.78
2491,Livro 2491,1358110073147,39.89
2492,Livro 2492,5935092520399,73.68
2493,Livro 2493,6814783068714,290.14
2494,Livro 2494,2496144838246,110.82
2495,Livro 2495,,257.79
2496,Livro 2496,5821187891022,89.0
2497,Livro 2497,csCJIfUdiXTJD,155.29
2498,Livro 2498,1028368604978,210.81
2499,Livro 2499,2281803267691,249.76
2500,Livro 2500,157388900407648,261.13
2501,Livro 2501,465264286042,274.15
2502,Livro 2502,6750254809802,285.06
2503,Livro 2503,1677327327640,92.12
2504,Livro 2504,,39.46
2505,Livro 2505,yWkHXBwdvBrxe,214.69
2506,Livro 2506,5126283491252,76.93
2507,Livro 2507,6272962262260,225.27
2508,Livro 2508,5613621144539,159.96
2509,Livro 2509,2942006492665,38.97
2510,Livro 2510,3876005936262,197.34
2511,Livro 2511,,217.34
2512,Livro 2512,92545754011,65.25
2513,Livro 2513,vlkPFyQbasNeW,183.97
2514,Livro 2514,8580541628531,194.39
2515,Livro 2515,9615933855399,136.54
2516,Livro 2516,7751555767895,277.24
2517,Livro 2517,3441551931217,38.36
2518,Livro 2518,5432050758663,65.32
2519,Livro 2519,3358367168978,289.66
2520,Livro 2520,5110835927006,241.31
2521,Livro 2521,9856993786099,57.32
2522,Livro 2522,6570673956189,267.71
2523,Livro 2523,4206255581115,125.54
2524,Livro 2524,,101.9
2525,Livro 2525,5305667920192,63.7
2526,Livro 2526,0925012996166,30.56
2527,Livro 2527,FlILitgQkljGv,198.47
2528,Livro 2528,4369228077671,130.09
2529,Livro 2529,4435932098640,230.29
2530,Livro 2530,7973788499339,197.36
2531,Livro 2531,8316297103525,41.25
2532,Livro 2532,,146.5
2533,Livro 2533,9745494552489,162.15
2534,Livro 2534,1792856506,155.2
2535,Livro 2535,9079156328856,292.37
2536,Livro 2536,gwvfEKehPuakR,102.58
2537,Livro 2537,9135458715986,262.29
2538,Livro 2538,1394046092348,160.23
2539,Livro 2539,fOBhvzAxaIccG,125.76
2540,Livro 2540,1720946176569,17.81
2541,Livro 2541,8951852503740,134.7
2542,Livro 2542,94971797785,197.88
2543,Livro 2543,235822255214993,36.31
2544,Livro 2544,4843154432773,126.15
2545,Livro 2545,237937790748483,138.03
2546,Livro 2546,,181.06
2547,Livro 2547,5119963178975,123.74
2548,Livro 2548,2194033285295,70.98
2549,Livro 2549,1161805150552,222.32
2550,Livro 2550,0539257738803,161.74
2551,Livro 2551,1232751993,271.28
2552,Livro 2552,2296767348325,271.31
2553,Livro 2553,1568229938915,266.61
2554,Livro 2554,0559407734583,199.66
2555,Livro 2555,1289379956375,151.86
2556,Livro 2556,9785434824787,63.07
2557,Livro 2557,5760322997,106.41
2558,Livro 2558,6017560701700,147.68
2559,Livro 2559,7015653961676,121.65
2560,Livro 2560,5836207155590,56.76
2561,Livro 2561,5696851322077,250.93
2562,Livro 2562,8755802117723,41.42
2563,Livro 2563,3724988327783,115.24
2564,Livro 2564,0156689529449,276.03
2565,Livro 2565,6020212020032,59.45
2566,Livro 2566,3976951491441,270.43
2567,Livro 2567,1766105677118,98.64
2568,Livro 2568,4644154257128,60.79
2569,Livro 2569,,35.37
2570,Livro 2570,1589413285712,111.6
2571,Livro 2571,3869148032939,194.12
2572,Livro 2572,,159.1
2573,Livro 2573,3472357482341,294.18
2574,Livro 2574,703452336596087,290.9
2575,Livro 2575,7400226969615,147.95
2576,Livro 2576,5681741167077,229.59
2577,Livro 2577,010961829747891,272.88
2578,Livro 2578,7799227653749,108.92
2579,Livro 2579,7457010818117,195.43
2580,Livro 2580,0673746692727,147.51
2581,Livro 2581,3174334840516,16.16
2582,Livro 2582,9304699861823,165.84
2583,Livro 2583,3262613773194,125.68
2584,Livro 2584,0018643141087,124.91
2585,Livro 2585,441503820287567,164.01
2586,Livro 2586,8213645466207,285.05
2587,Livro 2587,5558006784719,239.26
2588,Livro 2588,1014576367002,59.33
2589,Livro 2589,6170841666350,247.59
2590,Livro 2590,7605868998224,70.21
2591,Livro 2591,6949365257553,70.87
2592,Livro 2592,3964635846234,55.78
2593,Livro 2593,8539624099265,135.41
2594,Livro 2594,1888912320217,114.73
2595,Livro 2595,5865090612424,270.25
2596,Livro 2596,8034187182476,82.94
2597,Livro 2597,1656051910253,55.85
2598,Livro 2598,063547511706274,64.56
2599,Livro 2599,7478301903020,100.21
2600,Livro 2600,5519439974105,132.64
2601,Livro 2601,153297423864229,129.47
2602,Livro 2602,7789672375245,22.47
2603,Livro 2603,64335798710,94.45
2604,Livro 2604,KpCclJlgnwAlq,36.25
2605,Livro 2605,266855101147176,75.65
2606,Livro 2606,0989509181676,260.51
2607,Livro 2607,8116351508731,181.24
2608,Livro 2608,,255.68
2609,Livro 2609,7879294301010,46.16
2610,Livro 2610,,197.3
2611,Livro 2611,8421316416079,180.21
2612,Livro 2612,0347561166884,71.95
2613,Livro 2613,,36.88
2614,Livro 2614,1521413932615,17.5
2615,Livro 2615,6185964927597,14.67
2616,Livro 2616,9065802108658,73.13
2617,Livro 2617,4012250493514,107.58
2618,Livro 2618,1247022451533,253.57
2619,Livro 2619,7745824967145,275.98
2620,Livro 2620,5650186834320,273.33
2621,Livro 2621,6369372160305,172.67
2622,Livro 2622,3039772981548,174.51
2623,Livro 2623,,35.48
2624,Livro 2624,811094688436974,263.48
2625,Livro 2625,ZUtykQNvJXGzv,256.43
2626,Livro 2626,5175046883886,219.68
2627,Livro 2627,5525201152,17.83
2628,Livro 2628,843492646417319,85.04
2629,Livro 2629,418407589822695,153.06
2630,Livro 2630,0166830706805,262.53
2631,Livro 2631,,109.42
2632,Livro 2632,,35.86
2633,Livro 2633,9439311745039,32.31
2634,Livro 2634,,109.47
2635,Livro 2635,0018440852350,214.14
2636,Livro 2636,2346351153348,39.33
2637,Livro 2637,1942016077753,15.54
2638,Livro 2638,3148844406824,163.55
2639,Livro 2639,74969213704,283.28
2640,Livro 2640,2433728486086,116.07
2641,Livro 2641,1407660923479,72.91
2642,Livro 2642,6921778452968,101.99
2643,Livro 2643,6616249057408,154.92
2644,Livro 2644,1310441925026,174.2
2645,Livro 2645,2829362761132,18.14
2646,Livro 2646,0047573426165,268.13
2647,Livro 2647,,196.53
2648,Livro 2648,,164.06
2649,Livro 2649,000415869852483,223.2
2650,Livro 2650,9718006510496,287.28
2651,Livro 2651,2353537882928,216.01
2652,Livro 2652,,143.94
2653,Livro 2653,RYyWhZPuhUsax,64.17
2654,Livro 2654,898083081822166,25.72
2655,Livro 2655,,154.33
2656,Livro 2656,,197.47
2657,Livro 2657,2602826460032,196.2
2658,Livro 2658,3148487262492,55.87
2659,Livro 2659,6750508902598,155.59
2660,Livro 2660,9494101194329,222.93
2661,Livro 2661,4244928895632,87.52
2662,Livro 2662,7579977306,61.9
2663,Livro 2663,1418456549611,205.49
2664,Livro 2664,5659931200675,15.57
2665,Livro 2665,0579744964218,104.49
2666,Livro 2666,1473204438625,150.75
2667,Livro 2667,9438053307031,264.82
2668,Livro 2668,6411479295533,176.49
2669,Livro 2669,0569971567223,103.26
2670,Livro 2670,1654896281922,20.43
2671,Livro 2671,4428093110018,208.23
2672,Livro 2672,2300797484690,116.1
2673,Livro 2673,4665576708416,129.42
2674,Livro 2674,,250.91
2675,Livro 2675,1214687208207,256.84
2676,Livro 2676,dGawUSPYNnhGC,18.75
2677,Livro 2677,9822285239115,23.18
2678,Livro 2678,ITGgQkSxsGzNh,85.72
2679,Livro 2679,1775314232378,19.92
2680,Livro 2680,8285742317506,184.21
2681,Livro 2681,1063962296172,217.07
2682,Livro 2682,7114225117011,84.77
2683,Livro 2683,OLdolxWnRATSo,186.66
2684,Livro 2684,0444267538729,201.13
2685,Livro 2685,9265405702144,112.63
2686,Livro 2686,3407859616998,242.98
2687,Livro 2687,6074473694962,131.09
2688,Livro 2688,2900637089083,14.57
2689,Livro 2689,WZCgVhbvRhbOH,26.75
2690,Livro 2690,1941641164373,123.64
2691,Livro 2691,8596719360127,218.94
2692,Livro 2692,331618304143157,17.02
2693,Livro 2693,,90.06
2694,Livro 2694,0871921278719,262.71
2695,Livro 2695,2147553704489,262.65
2696,Livro 2696,,116.89
2697,Livro 2697,701571777378707,199.24
2698,Livro 2698,5052282274500,227.76
2699,Livro 2699,6429234152933,180.53
2700,Livro 2700,6633128188670,46.18
2701,Livro 2701,2909130784278,250.67
2702,Livro 2702,3889640059308,130.64
2703,Livro 2703,,126.81
2704,Livro 2704,8661159738711,245.72
2705,Livro 2705,3907785474996,39.88
2706,Livro 2706,1744560003890,162.83
2707,Livro 2707,4144678313852,130.38
2708,Livro 2708,3960489333795,166.16
2709,Livro 2709,1686078786663,81.01
2710,Livro 2710,1689407346550,262.07
2711,Livro 2711,5783914707973,60.55
2712,Livro 2712,8189777932300,102.28
2713,Livro 2713,2888739620524,78.83
2714,Livro 2714,8168546398333,287.91
2715,Livro 2715,6850680878447,116.35
2716,Livro 2716,0641776008185,174.95
2717,Livro 2717,6271913419159,227.11
2718,Livro 2718,xiMZJomwTDtcL,34.49
2719,Livro 2719,9856200393255,224.28
2720,Livro 2720,HHdHzqIHADEYF,230.65
2721,Livro 2721,7805690697464,149.83
2722,Livro 2722,2373541295917,149.62
2723,Livro 2723,9912979365045,11.01
2724,Livro 2724,8500186170085,270.19
2725,Livro 2725,4330745222906,38.48
2726,Livro 2726,6755890506187,172.6
2727,Livro 2727,4479126583352,113.06
2728,Livro 2728,7993819041066,285.35
2729,Livro 2729,,160.62
2730,Livro 2730,8573338316156,203.36
2731,Livro 2731,,296.9
2732,Livro 2732,7938324437052,287.7
2733,Livro 2733,7371899505432,92.92
2734,Livro 2734,4478687470664,191.83
2735,Livro 2735,9551398967932,67.04
2736,Livro 2736,3876177154507,219.79
2737,Livro 2737,9210581513755,44.59
2738,Livro 2738,7794725319006,234.56
2739,Livro 2739,9102754983676,63.07
2740,Livro 2740,5526196014141,266.16
2741,Livro 2741,0690709813798,292.8
2742,Livro 2742,895563761827924,108.39
2743,Livro 2743,4057547924930,85.11
2744,Livro 2744,8998599542725,203.09
2745,Livro 2745,3918202004821,92.5
2746,Livro 2746,,99.12
2747,Livro 2747,,14.56
2748,Livro 2748,0638811994913,168.0
2749,Livro 2749,8628818590277,126.91
2750,Livro 2750,6962413423666,195.85
2751,Livro 2751,cNWWIDWFMdVRe,73.12
2752,Livro 2752,2006270140847,224.13
2753,Livro 2753,3902785836515,113.68
2754,Livro 2754,8677900093758,145.31
2755,Livro 2755,4227972888366,263.36
2756,Livro 2756,4026876080249,44.7
2757,Livro 2757,0070460586226,23.46
2758,Livro 2758,4582880325851,149.82
2759,Livro 2759,,207.12
2760,Livro 2760,,149.85
2761,Livro 2761,5190961099372,129.12
2762,Livro 2762,9932924288738,221.41
2763,Livro 2763,,37.35
2764,Livro 2764,9602634378126,42.37
2765,Livro 2765,0891595550792,225.09
2766,Livro 2766,5569868739553,65.19
2767,Livro 2767,uNPKGZuYOYxtE,296.7
2768,Livro 2768,293787617748325,70.36
2769,Livro 2769,6150399130278,122.64
2770,Livro 2770,2343161005144,218.81
2771,Livro 2771,8563683886696,76.44
2772,Livro 2772,6913157643438,108.68
2773,Livro 2773,5265558555340,109.19
2774,Livro 2774,8735446247891,254.41
2775,Livro 2775,1793849254622,168.18
2776,Livro 2776,642065052129,179.01
2777,Livro 2777,3556479439526,236.54
2778,Livro 2778,2956739732405,145.75
2779,Livro 2779,3131854667059,60.65
2780,Livro 2780,1755966961853,38.91
2781,Livro 2781,138073754468,85.65
2782,Livro 2782,0051551220139,75.75
2783,Livro 2783,,235.31
2784,Livro 2784,603442577207,278.26
2785,Livro 2785,6402065227199,27.95
2786,Livro 2786,,74.22
2787,Livro 2787,9205762993319,170.2
2788,Livro 2788,,265.48
2789,Livro 2789,6974373855708,23.71
2790,Livro 2790,,282.86
2791,Livro 2791,8738468525192,59.15
2792,Livro 2792,,220.81
2793,Livro 2793,1244662153840,153.14
2794,Livro 2794,7169903929113,155.85
2795,Livro 2795,8597889575335,31.16
2796,Livro 2796,3527415879774,122.12
2797,Livro 2797,444961655963643,146.58
2798,Livro 2798,oCLDlENuTGzGU,261.57
2799,Livro 2799,,75.66
2800,Livro 2800,4568682087403,39.18
2801,Livro 2801,7652574763669,135.55
2802,Livro 2802,9280747540387,197.3
2803,Livro 2803,,128.99
2804,Livro 2804,2175196661640,215.29
2805,Livro 2805,491598965324212,133.05
2806,Livro 2806,716954946335168,37.9
2807,Livro 2807,0864851706899,143.04
2808,Livro 2808,8714869700373,210.85
2809,Livro 2809,8100821495571,73.61
2810,Livro 2810,oBuMZGDAIUOal,18.8
2811,Livro 2811,,238.4
2812,Livro 2812,223920569104,181.58
2813,Livro 2813,2020191038751,245.27
2814,Livro 2814,0155142556816,100.14
2815,Livro 2815,3395812784482,101.47
2816,Livro 2816,9832926323304,63.67
2817,Livro 2817,,129.02
2818,Livro 2818,2842603438701,263.51
2819,Livro 2819,0902276200068,198.55
2820,Livro 2820,7888590390124,60.65
2821,Livro 2821,4131431085102,272.82
2822,Livro 2822,4239819550,58.59
2823,Livro 2823,,192.61
2824,Livro 2824,1243147037222,180.2
2825,Livro 2825,,59.36
2826,Livro 2826,xROMLwOQZvoLZ,88.14
2827,Livro 2827,1154647392926,124.29
2828,Livro 2828,9715133073583,207.75
2829,Livro 2829,8964194675549,282.8
2830,Livro 2830,863434349006,262.11
2831,Livro 2831,6226964657044,56.12
2832,Livro 2832,,88.99
2833,Livro 2833,WgDLyvAOkoEQX,47.64
2834,Livro 2834,ktMMReeXnsDEk,144.2
2835,Livro 2835,6882331537007,126.41
2836,Livro 2836,523363403194566,258.84
2837,Livro 2837,0766714380356,182.26
2838,Livro 2838,,290.6
2839,Livro 2839,9904335640355,288.87
2840,Livro 2840,4877150272376,166.56
2841,Livro 2841,776510369561560,152.68
2842,Livro 2842,4567951685190,133.18
2843,Livro 2843,4643211827704,97.04
2844,Livro 2844,6425887906017,192.03
2845,Livro 2845,43565184997,53.24
2846,Livro 2846,7008095917193,251.54
2847,Livro 2847,1293095181881,40.91
2848,Livro 2848,3564081961348,202.35
2849,Livro 2849,221632640312913,67.06
2850,Livro 2850,bCrFLRJVOIhdm,13.84
2851,Livro 2851,11820005791,247.83
2852,Livro 2852,3249297913289,278.26
2853,Livro 2853,6199144848769,219.31
2854,Livro 2854,203756068891762,226.0
2855,Livro 2855,532906133944,266.37
2856,Livro 2856,8898084127058,265.58
2857,Livro 2857,2220450934867,57.82
2858,Livro 2858,pIXhYRUDwPzAj,295.09
2859,Livro 2859,8765499791082,96.24
2860,Livro 2860,6608584584093,198.23
2861,Livro 2861,0991283741433,103.99
2862,Livro 2862,4478048641969,54.47
2863,Livro 2863,0045576718381,124.48
2864,Livro 2864,3073793454496,70.17
2865,Livro 2865,6280317388552,154.6
2866,Livro 2866,5609179814421,81.06
2867,Livro 2867,543015153134715,164.88
2868,Livro 2868,3843250379061,67.13
2869,Livro 2869,8298748359854,241.53
2870,Livro 2870,0082252696927,279.43
2871,Livro 2871,3827986837577,205.39
2872,Livro 2872,769532353592088,184.57
2873,Livro 2873,7798888418567,56.45
2874,Livro 2874,,150.62
2875,Livro 2875,99924658532,20.31
2876,Livro 2876,2435802887811,281.14
2877,Livro 2877,4751676886721,22.85
2878,Livro 2878,,21.95
2879,Livro 2879,1232446679279,55.38
2880,Livro 2880,4085951425720,27.92
2881,Livro 2881,2139989030014,117.37
2882,Livro 2882,,240.85
2883,Livro 2883,7584408055274,249.76
2884,Livro 2884,6032566083706,118.8
2885,Livro 2885,5200951027316,280.92
2886,Livro 2886,8262726790584,21.76
2887,Livro 2887,2848782981384,228.4
2888,Livro 2888,6226010865299,41.82
2889,Livro 2889,5634550210251,124.72
2890,Livro 2890,57697624778,140.46
2891,Livro 2891,4417402482655,125.04
2892,Livro 2892,0269289694858,203.39
2893,Livro 2893,3395264099573,78.73
2894,Livro 2894,210282736804782,105.6
2895,Livro 2895,1933061147689,190.03
2896,Livro 2896,1140470398155,126.35
2897,Livro 2897,923593937005,201.45
2898,Livro 2898,5241205058665,149.61
2899,Livro 2899,5717917606588,251.89
2900,Livro 2900,7381660774995,190.97
2901,Livro 2901,4301039437205,199.14
2902,Livro 2902,675878847881038,134.64
2903,Livro 2903,5120975974628,223.49
2904,Livro 2904,,150.29
2905,Livro 2905,3616030755320,237.15
2906,Livro 2906,157635829472555,79.79
2907,Livro 2907,0257671529486,78.7
2908,Livro 2908,7241932003019,150.76
2909,Livro 2909,525461183936130,189.11
2910,Livro 2910,7828119274,19.23
2911,Livro 2911,9887006124,28.84
2912,Livro 2912,0145892252784,23.34
2913,Livro 2913,0534007882473,243.87
2914,Livro 2914,8725060264141,106.54
2915,Livro 2915,3544151997,234.4
2916,Livro 2916,8680396291818,119.08
2917,Livro 2917,4713823759583,98.64
2918,Livro 2918,6506222652892,140.0
